EMPRESA;IDENTIFICACAO;PRODUTO_REFERENCIA;CODIGO_DE_BARRAS;TAMANHO;COR;QTDE_ESTOQUE_ATUAL;QTDE_ESTOQUE_MINIMO
73829973763116;00 - CD;90.585.46.XPT;480297590090;38;ROSA;3.000;0.000
73829973763116;00 - CD;22.680.83.ABC;730145822433;UNICO;CARAMELO;0.000;2.000
73829973763116;00 - CD;22.680.83.ABC;878843537723;XG;JEANS;40.000;3.000
73829973763116;00 - CD;22.680.83.ABC;617519391683;46;NUDE;0.000;2.000
73829973763116;00 - CD;22.680.83.ABC;224794039163;38;BRANCO;12.000;1.000
73829973763116;00 - CD;22.680.83.ABC;592750561510;PP;ROSA;2.000;0.000
73829973763116;00 - CD;74.831.92.MEN;683873996448;42;VERDE;40.000;1.000
73829973763116;00 - CD;74.831.92.MEN;894342214302;42;CINZA;0.000;2.000
73829973763116;00 - CD;61.095.46.KIT;858387332097;XG;VINHO;40.000;3.000
73829973763116;00 - CD;61.095.46.KIT;607829116139;P;NUDE;1.000;1.000
73829973763116;00 - CD;85.462.06.000;560433834178;GG;ROSA;12.000;0.000
73829973763116;00 - CD;85.462.06.000;868851230069;XG;VERMELHO;0.000;2.000
73829973763116;00 - CD;85.462.06.000;581737005236;34;BRANCO;12.000;3.000
73829973763116;00 - CD;85.462.06.000;145433731128;PP;CARAMELO;25.000;0.000
73829973763116;00 - CD;01.951.54.XPT;263860558966;GG;VINHO;40.000;2.000
73829973763116;00 - CD;01.951.54.XPT;818416804751;34;ESTAMPADO;2.000;3.000
73829973763116;00 - CD;01.951.54.XPT;316891239646;XG;MARSALA;0.000;2.000
73829973763116;00 - CD;01.951.54.XPT;863943137536;44;ROSA;0.000;3.000
73829973763116;00 - CD;67.122.03.ABC;387552609174;UNICO;BEGE;5.000;3.000
73829973763116;00 - CD;67.122.03.ABC;775361043821;P;ROSA;12.000;0.000
73829973763116;00 - CD;67.122.03.ABC;284680399802;36;VERMELHO;0.000;1.000
73829973763116;00 - CD;67.122.03.ABC;639217821187;46;CINZA;8.000;1.000
73829973763116;00 - CD;67.122.03.ABC;990346788136;U;VINHO;12.000;3.000
73829973763116;00 - CD;01.988.26.XPT;629001103317;UNICO;ESTAMPADO;0.000;2.000
73829973763116;00 - CD;01.988.26.XPT;460064638800;36;VINHO;25.000;0.000
73829973763116;00 - CD;01.988.26.XPT;918799332882;M;ESTAMPADO;2.000;2.000
73829973763116;00 - CD;01.988.26.XPT;119495291067;GG;VERDE;5.000;1.000
73829973763116;00 - CD;17.149.33.000;966300450380;36;PRETO;3.000;1.000
73829973763116;00 - CD;17.149.33.000;890795781953;34;VINHO;0.000;3.000
73829973763116;00 - CD;17.149.33.000;959407557151;PP;BRANCO;1.000;1.000
73829973763116;00 - CD;63.667.19.FEM;455650329383;UNICO;ROSA;3.000;0.000
73829973763116;00 - CD;63.667.19.FEM;952453668751;UNICO;JEANS;3.000;2.000
73829973763116;00 - CD;63.667.19.FEM;157714829918;UNICO;VERDE;8.000;0.000
73829973763116;00 - CD;85.073.51.MEN;175945199804;GG;VERMELHO;1.000;3.000
73829973763116;00 - CD;85.073.51.MEN;197774182265;36;ROSA;12.000;0.000
73829973763116;00 - CD;85.073.51.MEN;946044614273;36;OFF WHITE;3.000;1.000
73829973763116;00 - CD;85.073.51.MEN;463800648160;PP;OFF WHITE;5.000;2.000
73829973763116;00 - CD;70.957.73.000;962350535624;46;ESTAMPADO;1.000;2.000
73829973763116;00 - CD;70.957.73.000;293739874206;PP;VINHO;0.000;1.000
73829973763116;00 - CD;70.957.73.000;705894131454;44;VINHO;40.000;3.000
73829973763116;00 - CD;03.926.93.FEM;410226612041;G;JEANS;0.000;0.000
73829973763116;00 - CD;03.926.93.FEM;468604800501;42;CINZA;0.000;0.000
73829973763116;00 - CD;03.926.93.FEM;515467027165;P;VERDE;40.000;1.000
73829973763116;00 - CD;79.199.35.XPT;627412966421;34;CINZA;1.000;0.000
73829973763116;00 - CD;79.199.35.XPT;776269463059;P;AZUL;3.000;1.000
73829973763116;00 - CD;79.199.35.XPT;283084226151;40;MARSALA;12.000;1.000
73829973763116;00 - CD;79.199.35.XPT;631836738452;M;CARAMELO;8.000;2.000
73829973763116;00 - CD;79.199.35.XPT;805846709552;PP;OFF WHITE;1.000;1.000
73829973763116;00 - CD;41.226.77.000;726562365676;G;AZUL;12.000;2.000
73829973763116;00 - CD;41.226.77.000;317629902134;PP;NUDE;12.000;2.000
73829973763116;00 - CD;41.226.77.000;973417719470;38;CINZA;8.000;2.000
73829973763116;00 - CD;53.294.72.ABC;605699650751;38;PRETO;12.000;1.000
73829973763116;00 - CD;53.294.72.ABC;685803928567;XG;BEGE;0.000;0.000
73829973763116;00 - CD;53.294.72.ABC;348424775186;P;NUDE;2.000;1.000
73829973763116;00 - CD;21.937.23.ABC;551423815409;34;MARSALA;40.000;2.000
73829973763116;00 - CD;21.937.23.ABC;242130189669;40;BEGE;25.000;3.000
73829973763116;00 - CD;21.937.23.ABC;217221360085;42;VERDE;3.000;3.000
73829973763116;00 - CD;21.937.23.ABC;260857761442;38;NUDE;5.000;2.000
73829973763116;00 - CD;21.937.23.ABC;499866551866;PP;NUDE;40.000;1.000
73829973763116;00 - CD;21.937.23.ABC;368819842927;M;VERMELHO;2.000;1.000
73829973763116;00 - CD;98.640.83.000;296357149901;38;ROSA;0.000;1.000
73829973763116;00 - CD;80.190.65.MEN;907226545350;PP;BRANCO;25.000;0.000
73829973763116;00 - CD;80.190.65.MEN;236706821615;40;JEANS;2.000;2.000
73829973763116;00 - CD;23.117.52.XPT;955587420767;XG;BEGE;8.000;0.000
73829973763116;00 - CD;23.117.52.XPT;851897159131;M;NUDE;40.000;3.000
73829973763116;00 - CD;23.117.52.XPT;847609283212;38;PRETO;2.000;3.000
73829973763116;00 - CD;23.117.52.XPT;471547920209;36;ESTAMPADO;1.000;3.000
73829973763116;00 - CD;92.180.22.ABC;510510749925;42;MARSALA;25.000;1.000
73829973763116;00 - CD;92.180.22.ABC;599239584066;PP;CARAMELO;0.000;0.000
73829973763116;00 - CD;92.180.22.ABC;118510373524;U;VERMELHO;5.000;0.000
73829973763116;00 - CD;09.316.28.XPT;569206029393;38;PRETO;12.000;3.000
73829973763116;00 - CD;09.316.28.XPT;548768550628;U;NUDE;8.000;0.000
73829973763116;00 - CD;09.316.28.XPT;179878318145;GG;BRANCO;2.000;1.000
73829973763116;00 - CD;09.316.28.XPT;507818139297;42;PRETO;0.000;2.000
73829973763116;00 - CD;09.316.28.XPT;766595440156;U;CARAMELO;5.000;3.000
73829973763116;00 - CD;71.774.71.XPT;515659780978;P;VINHO;1.000;0.000
73829973763116;00 - CD;62.036.96.MEN;123478130898;42;JEANS;0.000;0.000
73829973763116;00 - CD;62.036.96.MEN;124908264500;40;CARAMELO;5.000;3.000
73829973763116;00 - CD;62.036.96.MEN;954135685961;38;CARAMELO;12.000;1.000
73829973763116;00 - CD;62.036.96.MEN;888408125596;40;BEGE;2.000;1.000
73829973763116;00 - CD;62.036.96.MEN;414092417536;PP;JEANS;1.000;0.000
73829973763116;00 - CD;24.033.49.KIT;966099318021;40;VINHO;0.000;0.000
73829973763116;00 - CD;24.033.49.KIT;271313079506;36;VINHO;2.000;2.000
73829973763116;00 - CD;24.033.49.KIT;635854694255;44;OFF WHITE;12.000;3.000
73829973763116;00 - CD;24.033.49.KIT;563511498443;38;BEGE;40.000;2.000
73829973763116;00 - CD;24.033.49.KIT;652003968334;34;BRANCO;5.000;1.000
73829973763116;00 - CD;24.033.49.KIT;200193957769;36;CARAMELO;1.000;1.000
73829973763116;00 - CD;18.077.97.XPT;801622319825;46;MARSALA;25.000;2.000
73829973763116;00 - CD;18.077.97.XPT;732758556761;36;NUDE;5.000;0.000
73829973763116;00 - CD;18.077.97.XPT;299231150732;PP;ESTAMPADO;0.000;0.000
73829973763116;00 - CD;71.062.61.FEM;873281959443;G;ESTAMPADO;2.000;3.000
73829973763116;00 - CD;92.622.17.FEM;193184176620;XG;NUDE;0.000;3.000
73829973763116;00 - CD;92.622.17.FEM;677256081080;M;MARSALA;40.000;0.000
73829973763116;00 - CD;92.622.17.FEM;816659609400;42;BRANCO;25.000;0.000
73829973763116;00 - CD;92.622.17.FEM;122900631946;G;AZUL;25.000;0.000
73829973763116;00 - CD;92.622.17.FEM;146099614402;U;CINZA;1.000;2.000
73829973763116;00 - CD;57.802.14.FEM;614057146614;UNICO;VERMELHO;12.000;3.000
73829973763116;00 - CD;57.802.14.FEM;337241073288;42;BEGE;8.000;0.000
73829973763116;00 - CD;57.802.14.FEM;585828342492;M;NUDE;0.000;2.000
73829973763116;00 - CD;57.802.14.FEM;468081036730;34;VERMELHO;25.000;0.000
73829973763116;00 - CD;29.958.27.MEN;407896899320;34;MARSALA;12.000;2.000
73829973763116;00 - CD;29.958.27.MEN;280716731636;P;AZUL;25.000;0.000
73829973763116;00 - CD;29.958.27.MEN;353230129930;44;BRANCO;8.000;2.000
73829973763116;00 - CD;29.958.27.MEN;763922912428;P;JEANS;0.000;3.000
73829973763116;00 - CD;29.958.27.MEN;653612718020;46;CARAMELO;12.000;3.000
73829973763116;00 - CD;29.958.27.MEN;224555826905;G;CINZA;40.000;2.000
73829973763116;00 - CD;58.495.81.XPT;175102097692;GG;VINHO;3.000;1.000
73829973763116;00 - CD;12.998.33.MEN;958800782040;PP;BEGE;25.000;1.000
73829973763116;00 - CD;12.998.33.MEN;931514381078;U;PRETO;0.000;2.000
73829973763116;00 - CD;12.998.33.MEN;450067368235;UNICO;OFF WHITE;12.000;2.000
73829973763116;00 - CD;12.998.33.MEN;143139943434;UNICO;VERDE;40.000;2.000
73829973763116;00 - CD;12.998.33.MEN;283025942872;42;JEANS;12.000;2.000
73829973763116;00 - CD;12.998.33.MEN;566595866562;U;JEANS;25.000;2.000
73829973763116;00 - CD;10.304.29.KIT;604711543300;36;VINHO;3.000;3.000
73829973763116;00 - CD;10.304.29.KIT;563229321117;U;BEGE;8.000;3.000
73829973763116;00 - CD;10.304.29.KIT;926712687132;XG;NUDE;0.000;0.000
73829973763116;00 - CD;10.304.29.KIT;413022089538;34;ESTAMPADO;0.000;3.000
73829973763116;00 - CD;81.751.50.000;320500169671;40;CARAMELO;0.000;3.000
73829973763116;00 - CD;81.751.50.000;650358742311;M;ESTAMPADO;0.000;0.000
73829973763116;00 - CD;81.751.50.000;966919044620;XG;VINHO;40.000;3.000
73829973763116;00 - CD;81.751.50.000;880649092932;PP;NUDE;5.000;2.000
73829973763116;00 - CD;81.751.50.000;441277505533;M;BEGE;0.000;2.000
73829973763116;00 - CD;92.705.77.000;474724521822;46;OFF WHITE;2.000;1.000
73829973763116;00 - CD;92.705.77.000;968610028709;40;VINHO;40.000;0.000
73829973763116;00 - CD;89.962.02.MEN;353268775141;U;JEANS;3.000;0.000
73829973763116;00 - CD;89.962.02.MEN;228383979366;44;BRANCO;2.000;3.000
73829973763116;00 - CD;89.962.02.MEN;515646649753;42;AZUL;3.000;0.000
73829973763116;00 - CD;34.014.18.FEM;731988761597;PP;ROSA;5.000;1.000
73829973763116;00 - CD;34.014.18.FEM;448170912941;34;PRETO;12.000;3.000
73829973763116;00 - CD;34.014.18.FEM;573650760767;40;MARSALA;5.000;0.000
73829973763116;00 - CD;34.014.18.FEM;758438100673;42;PRETO;5.000;2.000
73829973763116;00 - CD;34.014.18.FEM;606626750264;36;MARSALA;0.000;1.000
73829973763116;00 - CD;97.242.64.KIT;958366167405;UNICO;CINZA;1.000;2.000
73829973763116;00 - CD;97.242.64.KIT;506901594669;GG;VERDE;0.000;1.000
73829973763116;00 - CD;97.242.64.KIT;292740577511;PP;OFF WHITE;25.000;2.000
73829973763116;00 - CD;93.832.70.000;646054213840;P;CARAMELO;40.000;1.000
73829973763116;00 - CD;17.140.86.000;922526193728;42;CARAMELO;40.000;3.000
73829973763116;00 - CD;57.913.17.MEN;997836703912;38;VERMELHO;40.000;3.000
73829973763116;00 - CD;57.913.17.MEN;802750835603;36;AZUL;25.000;2.000
73829973763116;00 - CD;57.913.17.MEN;787014398027;42;VERMELHO;12.000;2.000
73829973763116;00 - CD;57.913.17.MEN;699268237029;GG;PRETO;1.000;0.000
73829973763116;00 - CD;57.913.17.MEN;660532113956;U;AZUL;25.000;0.000
73829973763116;00 - CD;21.482.56.FEM;395616541568;38;NUDE;40.000;3.000
73829973763116;00 - CD;21.482.56.FEM;356488041242;44;VERDE;25.000;1.000
73829973763116;00 - CD;66.010.57.MEN;644482067320;40;PRETO;8.000;3.000
73829973763116;00 - CD;66.010.57.MEN;116284037395;34;BEGE;12.000;2.000
73829973763116;00 - CD;66.010.57.MEN;395786776854;XG;PRETO;12.000;2.000
73829973763116;00 - CD;66.010.57.MEN;580777549750;PP;VERDE;40.000;0.000
73829973763116;00 - CD;66.010.57.MEN;483379426198;40;NUDE;5.000;1.000
73829973763116;00 - CD;66.010.57.MEN;741526044792;XG;VERDE;1.000;0.000
73829973763116;00 - CD;26.965.12.KIT;146126569556;M;VINHO;5.000;0.000
73829973763116;00 - CD;26.965.12.KIT;211417553798;38;VERMELHO;0.000;1.000
73829973763116;00 - CD;26.965.12.KIT;771924643945;34;VINHO;3.000;0.000
73829973763116;00 - CD;26.965.12.KIT;586249925031;46;ESTAMPADO;2.000;0.000
73829973763116;00 - CD;66.827.04.000;207505945867;M;NUDE;0.000;3.000
73829973763116;00 - CD;66.827.04.000;287859461490;36;VINHO;0.000;1.000
73829973763116;00 - CD;66.827.04.000;150457569852;38;VINHO;0.000;2.000
73829973763116;00 - CD;83.816.13.FEM;394391823666;44;CARAMELO;3.000;3.000
73829973763116;00 - CD;60.792.82.FEM;654556838489;34;OFF WHITE;8.000;0.000
73829973763116;00 - CD;02.492.40.KIT;801644397522;PP;OFF WHITE;40.000;2.000
73829973763116;00 - CD;02.492.40.KIT;486144102563;36;PRETO;40.000;3.000
73829973763116;00 - CD;02.492.40.KIT;842640287884;40;JEANS;12.000;1.000
73829973763116;00 - CD;11.700.90.ABC;558445904698;PP;BRANCO;2.000;2.000
73829973763116;00 - CD;11.700.90.ABC;678191083854;XG;BEGE;3.000;3.000
73829973763116;00 - CD;11.700.90.ABC;678817694652;36;MARSALA;2.000;3.000
73829973763116;00 - CD;11.700.90.ABC;905413856335;UNICO;ROSA;1.000;0.000
73829973763116;00 - CD;11.700.90.ABC;148169871897;GG;JEANS;40.000;1.000
73829973763116;00 - CD;11.700.90.ABC;491123269688;GG;MARSALA;5.000;2.000
73829973763116;00 - CD;53.496.45.KIT;540244414518;P;ROSA;12.000;0.000
73829973763116;00 - CD;53.496.45.KIT;846677565128;46;VERDE;1.000;3.000
73829973763116;00 - CD;53.496.45.KIT;264166197686;38;AZUL;12.000;1.000
73829973763116;00 - CD;53.496.45.KIT;871170035547;U;BRANCO;1.000;3.000
73829973763116;00 - CD;53.496.45.KIT;267528418222;M;JEANS;40.000;3.000
73829973763116;00 - CD;53.496.45.KIT;209923562960;XG;VINHO;2.000;0.000
73829973763116;00 - CD;41.053.91.KIT;744265694796;UNICO;CINZA;40.000;2.000
73829973763116;00 - CD;41.053.91.KIT;758170173893;P;CARAMELO;8.000;1.000
73829973763116;00 - CD;79.156.66.000;361702432602;PP;CARAMELO;40.000;1.000
73829973763116;00 - CD;79.156.66.000;500400883742;G;OFF WHITE;0.000;2.000
73829973763116;00 - CD;44.769.34.ABC;541931749681;40;NUDE;2.000;0.000
73829973763116;00 - CD;92.923.47.KIT;976984017554;M;AZUL;0.000;0.000
73829973763116;00 - CD;92.923.47.KIT;946765503640;PP;OFF WHITE;2.000;0.000
73829973763116;00 - CD;12.310.95.KIT;196817465193;UNICO;ROSA;3.000;0.000
73829973763116;00 - CD;12.310.95.KIT;957123201748;40;CARAMELO;25.000;3.000
73829973763116;00 - CD;12.310.95.KIT;979631446082;XG;VERDE;0.000;2.000
73829973763116;00 - CD;12.310.95.KIT;595544880934;UNICO;BEGE;1.000;3.000
73829973763116;00 - CD;12.310.95.KIT;308979743330;U;ROSA;0.000;3.000
73829973763116;00 - CD;12.310.95.KIT;721788791036;38;CINZA;1.000;1.000
73829973763116;00 - CD;37.573.94.KIT;859061228955;36;VINHO;25.000;0.000
73829973763116;00 - CD;37.573.94.KIT;623184822005;40;ROSA;8.000;1.000
73829973763116;00 - CD;37.573.94.KIT;833323138310;M;JEANS;0.000;0.000
73829973763116;00 - CD;37.573.94.KIT;244317952940;36;OFF WHITE;0.000;1.000
73829973763116;00 - CD;37.573.94.KIT;825503752932;XG;BRANCO;3.000;2.000
73829973763116;00 - CD;54.383.84.XPT;580055198584;PP;BRANCO;25.000;0.000
73829973763116;00 - CD;54.383.84.XPT;582498810676;42;ROSA;8.000;0.000
73829973763116;00 - CD;54.383.84.XPT;845948684077;XG;BEGE;1.000;3.000
73829973763116;00 - CD;78.557.30.XPT;281832024893;G;NUDE;12.000;0.000
73829973763116;00 - CD;78.557.30.XPT;839294695724;46;CARAMELO;40.000;0.000
73829973763116;00 - CD;78.557.30.XPT;201845255599;38;PRETO;8.000;0.000
73829973763116;00 - CD;78.557.30.XPT;306451618742;36;PRETO;25.000;2.000
73829973763116;00 - CD;78.557.30.XPT;448372348513;42;BEGE;25.000;3.000
73829973763116;00 - CD;78.557.30.XPT;415286508618;42;NUDE;1.000;0.000
73829973763116;00 - CD;83.129.89.XPT;119603338020;PP;VERDE;1.000;1.000
73829973763116;00 - CD;83.129.89.XPT;355491422794;XG;NUDE;0.000;3.000
73829973763116;00 - CD;83.129.89.XPT;815099920789;U;AZUL;5.000;2.000
73829973763116;00 - CD;45.705.94.000;495968275315;PP;VERDE;3.000;3.000
73829973763116;00 - CD;45.705.94.000;405977352966;34;PRETO;12.000;2.000
73829973763116;00 - CD;45.705.94.000;351407892716;U;JEANS;25.000;3.000
73829973763116;00 - CD;45.705.94.000;779912301750;44;JEANS;8.000;2.000
73829973763116;00 - CD;45.705.94.000;369447720599;42;VERDE;0.000;3.000
73829973763116;00 - CD;45.705.94.000;175302815260;P;AZUL;25.000;2.000
73829973763116;00 - CD;74.411.47.FEM;489083524042;44;VINHO;25.000;3.000
73829973763116;00 - CD;74.411.47.FEM;915685120977;38;PRETO;25.000;3.000
73829973763116;00 - CD;74.411.47.FEM;565230613750;U;CINZA;5.000;1.000
73829973763116;00 - CD;74.411.47.FEM;166774518374;46;VINHO;40.000;2.000
73829973763116;00 - CD;89.055.18.XPT;973802172449;U;AZUL;0.000;2.000
73829973763116;00 - CD;89.055.18.XPT;554247521024;M;NUDE;40.000;1.000
73829973763116;00 - CD;89.055.18.XPT;914953989085;M;ROSA;40.000;2.000
73829973763116;00 - CD;93.637.54.ABC;968611170761;44;MARSALA;1.000;1.000
73829973763116;00 - CD;93.637.54.ABC;111682189164;XG;BRANCO;2.000;0.000
73829973763116;00 - CD;93.637.54.ABC;324170649283;34;VERDE;40.000;0.000
73829973763116;00 - CD;93.637.54.ABC;174081652918;GG;VERMELHO;12.000;2.000
73829973763116;00 - CD;93.637.54.ABC;180433788895;GG;BEGE;8.000;2.000
73829973763116;00 - CD;16.020.70.FEM;448411675444;M;ESTAMPADO;3.000;0.000
73829973763116;00 - CD;27.061.67.ABC;499876522881;34;VERMELHO;8.000;2.000
73829973763116;00 - CD;27.061.67.ABC;382479720556;M;BEGE;12.000;3.000
73829973763116;00 - CD;39.853.94.000;128154618641;U;JEANS;5.000;2.000
73829973763116;00 - CD;12.271.86.000;154099549476;UNICO;AZUL;8.000;0.000
73829973763116;00 - CD;12.271.86.000;261411716910;42;ROSA;25.000;1.000
73829973763116;00 - CD;54.312.70.ABC;322366055473;38;CINZA;0.000;1.000
73829973763116;00 - CD;54.312.70.ABC;350770790130;GG;MARSALA;8.000;0.000
73829973763116;00 - CD;54.312.70.ABC;313901465219;P;VERMELHO;8.000;1.000
73829973763116;00 - CD;54.312.70.ABC;151780025008;GG;ESTAMPADO;2.000;3.000
73829973763116;00 - CD;54.312.70.ABC;787338422822;34;PRETO;0.000;3.000
73829973763116;00 - CD;92.165.82.KIT;286013404954;M;JEANS;0.000;1.000
73829973763116;00 - CD;31.076.22.MEN;963797962808;46;BEGE;3.000;0.000
73829973763116;00 - CD;31.076.22.MEN;427906377319;G;VERMELHO;8.000;1.000
73829973763116;00 - CD;25.273.97.MEN;949314686035;38;CARAMELO;25.000;3.000
73829973763116;00 - CD;34.790.41.FEM;577105159150;36;VINHO;1.000;3.000
73829973763116;00 - CD;34.790.41.FEM;597636018499;GG;VERDE;2.000;2.000
73829973763116;00 - CD;34.790.41.FEM;774493657232;40;PRETO;12.000;1.000
73829973763116;00 - CD;48.001.24.ABC;961867389917;XG;ESTAMPADO;3.000;0.000
73829973763116;00 - CD;48.001.24.ABC;373486061331;44;VINHO;12.000;0.000
73829973763116;00 - CD;48.001.24.ABC;143121982821;GG;BEGE;12.000;3.000
73829973763116;00 - CD;94.499.26.FEM;868187200664;GG;AZUL;25.000;1.000
73829973763116;00 - CD;94.499.26.FEM;581420164510;GG;ESTAMPADO;5.000;2.000
73829973763116;00 - CD;94.499.26.FEM;999468215538;GG;PRETO;0.000;0.000
73829973763116;00 - CD;74.818.55.ABC;272895024775;UNICO;ESTAMPADO;0.000;0.000
73829973763116;00 - CD;74.818.55.ABC;929100396718;M;JEANS;0.000;0.000
73829973763116;00 - CD;74.818.55.ABC;788303055195;UNICO;VERMELHO;12.000;3.000
73829973763116;00 - CD;74.818.55.ABC;311333619906;40;AZUL;12.000;0.000
73829973763116;00 - CD;69.378.81.MEN;124002836652;40;BEGE;8.000;0.000
73829973763116;00 - CD;27.907.12.XPT;612661411514;46;AZUL;2.000;0.000
73829973763116;00 - CD;27.907.12.XPT;699016598794;M;VERMELHO;5.000;3.000
73829973763116;00 - CD;27.907.12.XPT;821134992863;U;AZUL;2.000;3.000
73829973763116;00 - CD;27.907.12.XPT;435047898289;GG;JEANS;12.000;0.000
73829973763116;00 - CD;27.907.12.XPT;356842217884;UNICO;ESTAMPADO;3.000;2.000
73829973763116;00 - CD;27.907.12.XPT;988612412580;G;CINZA;40.000;0.000
73829973763116;00 - CD;24.651.03.KIT;597809957580;M;OFF WHITE;5.000;3.000
73829973763116;00 - CD;92.480.97.MEN;735108278763;42;CARAMELO;2.000;3.000
73829973763116;00 - CD;60.707.88.XPT;807140502034;42;BRANCO;0.000;1.000
73829973763116;00 - CD;60.707.88.XPT;384873195288;42;VINHO;8.000;3.000
73829973763116;00 - CD;60.707.88.XPT;462862576884;46;ROSA;25.000;1.000
73829973763116;00 - CD;60.707.88.XPT;825153056672;44;AZUL;3.000;2.000
73829973763116;00 - CD;60.707.88.XPT;598812906441;42;ESTAMPADO;2.000;3.000
73829973763116;00 - CD;60.707.88.XPT;942650555683;XG;CINZA;5.000;2.000
73829973763116;00 - CD;34.986.26.MEN;302303842369;42;PRETO;5.000;0.000
73829973763116;00 - CD;34.986.26.MEN;450153016265;38;AZUL;40.000;1.000
73829973763116;00 - CD;87.507.38.ABC;750120661429;XG;AZUL;8.000;2.000
73829973763116;00 - CD;87.507.38.ABC;173891747973;GG;MARSALA;40.000;0.000
73829973763116;00 - CD;42.220.14.XPT;188524181903;P;OFF WHITE;12.000;2.000
73829973763116;00 - CD;42.220.14.XPT;283748288457;M;ROSA;25.000;0.000
73829973763116;00 - CD;42.220.14.XPT;916446216289;44;ROSA;8.000;1.000
73829973763116;00 - CD;42.220.14.XPT;420050205978;40;PRETO;25.000;2.000
73829973763116;00 - CD;42.220.14.XPT;397751388274;40;BEGE;40.000;2.000
73829973763116;00 - CD;20.415.36.ABC;322238811354;PP;OFF WHITE;0.000;2.000
73829973763116;00 - CD;20.415.36.ABC;627387481479;U;ESTAMPADO;8.000;3.000
73829973763116;00 - CD;20.415.36.ABC;156712033008;40;JEANS;40.000;3.000
73829973763116;00 - CD;37.077.18.XPT;209052039413;44;PRETO;0.000;0.000
73829973763116;00 - CD;37.077.18.XPT;420570149448;M;VERMELHO;1.000;3.000
73829973763116;00 - CD;37.077.18.XPT;819047450669;42;OFF WHITE;0.000;0.000
73829973763116;00 - CD;79.041.46.MEN;728912971949;M;OFF WHITE;1.000;2.000
73829973763116;00 - CD;79.041.46.MEN;397863409652;36;ESTAMPADO;40.000;2.000
73829973763116;00 - CD;79.041.46.MEN;314497101335;46;PRETO;5.000;0.000
73829973763116;00 - CD;79.041.46.MEN;624951652719;40;VINHO;2.000;2.000
73829973763116;00 - CD;86.967.35.KIT;889105483798;P;VERDE;5.000;1.000
73829973763116;00 - CD;86.967.35.KIT;456112371506;40;NUDE;8.000;0.000
73829973763116;00 - CD;86.967.35.KIT;318075632953;46;OFF WHITE;1.000;1.000
73829973763116;00 - CD;86.967.35.KIT;676816852912;36;ESTAMPADO;3.000;3.000
73829973763116;00 - CD;86.967.35.KIT;431176033195;PP;NUDE;3.000;3.000
73829973763116;00 - CD;86.967.35.KIT;644748556609;G;PRETO;0.000;2.000
73829973763116;00 - CD;99.143.74.ABC;443123489557;XG;JEANS;25.000;3.000
73829973763116;00 - CD;99.143.74.ABC;620912247541;U;VERMELHO;40.000;0.000
